match_id,possession_id,possession_team,play_pattern,start_x,start_y,yards_from_goal,had_shot,shot_count,shot_xg,shot_xg_list,shot_outcomes
3753972,70,AFC Bournemouth,From Kick Off,60.0,40.0,52.5,False,0,0.0,,
3753972,71,Swansea City,From Free Kick,73.9,13.8,40.33749999999999,False,0,0.0,,
3753972,72,AFC Bournemouth,Regular Play,4.1,56.4,101.41250000000001,False,0,0.0,,
3753972,73,AFC Bournemouth,From Throw In,84.1,80.0,31.412500000000005,True,1,0.029835671,0.029836,Blocked
3753972,74,AFC Bournemouth,From Throw In,64.7,80.0,48.387499999999996,False,0,0.0,,
3753972,75,Swansea City,From Throw In,61.2,0.1,51.449999999999996,False,0,0.0,,
3753972,76,Swansea City,From Throw In,60.2,0.1,52.324999999999996,False,0,0.0,,
3753972,77,AFC Bournemouth,Regular Play,53.9,52.1,57.83749999999999,False,0,0.0,,
3753972,78,AFC Bournemouth,From Corner,120.0,80.0,0.0,False,0,0.0,,
3753972,79,AFC Bournemouth,From Throw In,91.5,80.0,24.9375,False,0,0.0,,
3753972,81,AFC Bournemouth,Regular Play,106.6,19.3,11.725000000000005,False,0,0.0,,
3753972,82,Swansea City,Regular Play,85.5,9.3,30.1875,False,0,0.0,,
3753972,83,AFC Bournemouth,Regular Play,55.1,38.4,56.78750000000001,False,0,0.0,,
3753972,84,Swansea City,From Free Kick,104.6,70.6,13.475000000000005,False,0,0.0,,
3753972,85,AFC Bournemouth,Regular Play,93.2,72.7,23.449999999999996,True,1,0.05866624,0.058666,Blocked
3753972,86,AFC Bournemouth,From Corner,120.0,0.1,0.0,False,0,0.0,,
3753972,87,Swansea City,From Keeper,108.7,33.5,9.887499999999998,False,0,0.0,,
3753972,88,AFC Bournemouth,Regular Play,41.2,39.1,68.95,False,0,0.0,,
3753972,89,Swansea City,Regular Play,114.9,58.7,4.462499999999995,False,0,0.0,,
3753972,91,AFC Bournemouth,From Kick Off,61.0,40.1,51.625,False,0,0.0,,
3753972,92,Swansea City,From Free Kick,70.3,13.9,43.487500000000004,False,0,0.0,,
3753972,93,AFC Bournemouth,Regular Play,8.3,60.7,97.7375,False,0,0.0,,
3753972,94,Swansea City,Regular Play,56.2,72.8,55.824999999999996,False,0,0.0,,
3753972,95,AFC Bournemouth,Regular Play,36.1,16.3,73.41250000000001,False,0,0.0,,
3753972,96,Swansea City,Regular Play,57.4,46.8,54.775,False,0,0.0,,
3753972,97,AFC Bournemouth,Regular Play,38.5,75.5,71.3125,False,0,0.0,,
3753972,98,Swansea City,Regular Play,107.5,20.9,10.9375,False,0,0.0,,
3753972,99,AFC Bournemouth,Regular Play,39.8,8.7,70.175,False,0,0.0,,
3753972,100,Swansea City,From Throw In,57.6,0.1,54.6,False,0,0.0,,
3753972,101,AFC Bournemouth,Regular Play,41.4,75.0,68.77499999999999,False,0,0.0,,
3753972,102,AFC Bournemouth,From Throw In,38.5,80.0,71.3125,False,0,0.0,,
3753972,103,AFC Bournemouth,From Free Kick,42.2,76.8,68.075,False,0,0.0,,
3753972,104,AFC Bournemouth,From Free Kick,50.9,4.6,60.46249999999999,False,0,0.0,,
3753972,105,AFC Bournemouth,From Free Kick,25.9,64.6,82.33749999999999,False,0,0.0,,
3753972,106,AFC Bournemouth,From Throw In,107.2,80.0,11.199999999999998,True,1,0.021993158,0.021993,Saved
3753972,107,Swansea City,Regular Play,117.5,39.8,2.1875,False,0,0.0,,
3753972,108,Swansea City,From Keeper,106.2,45.0,12.074999999999998,False,0,0.0,,
3753972,109,Swansea City,From Throw In,73.3,0.1,40.862500000000004,False,0,0.0,,
3753972,110,Swansea City,From Throw In,56.0,80.0,56.0,False,0,0.0,,
3753972,111,AFC Bournemouth,Regular Play,4.4,22.6,101.14999999999999,False,0,0.0,,
3753972,113,Swansea City,From Throw In,56.7,80.0,55.387499999999996,False,0,0.0,,
3753972,114,Swansea City,From Throw In,53.3,80.0,58.362500000000004,False,0,0.0,,
3753972,115,AFC Bournemouth,Regular Play,15.9,52.6,91.08749999999999,False,0,0.0,,
3753972,116,AFC Bournemouth,From Throw In,84.1,80.0,31.412500000000005,False,0,0.0,,
3753972,117,Swansea City,Regular Play,95.7,38.2,21.262499999999996,False,0,0.0,,
3753972,118,Swansea City,From Free Kick,91.3,28.5,25.112500000000004,False,0,0.0,,
3753972,119,AFC Bournemouth,From Throw In,29.5,0.1,79.1875,False,0,0.0,,
3753972,120,Swansea City,Regular Play,49.400000000000006,68.0,61.77499999999999,False,0,0.0,,
3753972,121,AFC Bournemouth,Regular Play,33.9,50.9,75.33749999999999,False,0,0.0,,
3753972,122,Swansea City,Regular Play,96.0,41.2,21.0,False,0,0.0,,
3753972,123,AFC Bournemouth,Regular Play,42.2,16.0,68.075,False,0,0.0,,
3753972,124,Swansea City,Regular Play,99.1,61.9,18.287500000000005,False,0,0.0,,
3753972,125,AFC Bournemouth,Regular Play,42.2,30.5,68.075,False,0,0.0,,
3753972,126,AFC Bournemouth,From Corner,120.0,0.1,0.0,True,1,0.06288744,0.062887,Off T
3753972,128,AFC Bournemouth,Regular Play,40.7,26.7,69.3875,True,1,0.061184727,0.061185,Blocked
3753972,129,AFC Bournemouth,From Corner,120.0,80.0,0.0,True,1,0.10090679,0.100907,Wayward
3753972,130,AFC Bournemouth,From Throw In,108.9,80.0,9.712499999999995,False,0,0.0,,
3753972,131,Swansea City,Regular Play,106.1,17.0,12.162500000000005,False,0,0.0,,
3753972,132,Swansea City,From Throw In,51.2,0.1,60.199999999999996,False,0,0.0,,
3753972,133,Swansea City,From Throw In,13.700000000000003,0.1,93.0125,False,0,0.0,,
3753972,134,Swansea City,From Throw In,35.8,0.1,73.675,False,0,0.0,,
3753972,135,AFC Bournemouth,Regular Play,55.7,63.1,56.262499999999996,False,0,0.0,,
3753972,136,Swansea City,Regular Play,105.4,58.6,12.774999999999995,False,0,0.0,,
3753972,137,AFC Bournemouth,Regular Play,64.2,53.6,48.824999999999996,False,0,0.0,,
3753972,138,AFC Bournemouth,From Throw In,111.1,0.1,7.787500000000005,False,0,0.0,,
3753972,139,AFC Bournemouth,From Throw In,107.6,0.1,10.850000000000005,False,0,0.0,,
3753972,140,Swansea City,Regular Play,91.0,47.7,25.375,False,0,0.0,,
3753972,141,AFC Bournemouth,Regular Play,3.3,28.0,102.1125,False,0,0.0,,
3753972,142,Swansea City,Regular Play,92.8,70.2,23.800000000000004,False,0,0.0,,
3753972,143,AFC Bournemouth,Regular Play,33.7,28.4,75.5125,False,0,0.0,,
3753972,144,Swansea City,Regular Play,61.5,55.8,51.1875,True,1,0.109315746,0.109316,Blocked
3753972,145,AFC Bournemouth,Regular Play,4.7,42.0,100.8875,False,0,0.0,,
3753972,146,AFC Bournemouth,From Free Kick,71.6,71.2,42.35000000000001,False,0,0.0,,
3753972,147,AFC Bournemouth,From Free Kick,55.9,70.4,56.08749999999999,False,0,0.0,,
3753972,148,AFC Bournemouth,From Throw In,112.3,0.1,6.7375000000000025,False,0,0.0,,
3753972,149,AFC Bournemouth,From Free Kick,87.5,12.5,28.4375,True,1,0.07003137,0.070031,Off T
3753972,151,AFC Bournemouth,Regular Play,69.9,18.3,43.83749999999999,True,1,0.060181364,0.060181,Blocked
3753972,152,AFC Bournemouth,From Corner,120.0,80.0,0.0,False,0,0.0,,
3753972,153,Swansea City,From Keeper,113.7,38.3,5.5124999999999975,False,0,0.0,,
3753972,154,AFC Bournemouth,Regular Play,57.1,60.9,55.0375,True,1,0.033740267,0.033740,Blocked
3753972,155,AFC Bournemouth,From Throw In,80.4,80.0,34.64999999999999,True,1,0.008250592,0.008251,Off T
3753972,157,Swansea City,From Throw In,30.099999999999994,0.1,78.66250000000001,True,1,0.018406851,0.018407,Blocked
3753972,158,Swansea City,From Corner,0.0,0.1,105.0,False,0,0.0,,
3753972,159,AFC Bournemouth,From Throw In,23.1,80.0,84.78750000000001,False,0,0.0,,
3753972,160,Swansea City,Regular Play,84.9,1.6,30.712499999999995,False,0,0.0,,
3753972,161,AFC Bournemouth,Regular Play,64.9,40.2,48.21249999999999,False,0,0.0,,
3753972,164,Swansea City,Regular Play,50.5,62.2,60.8125,True,1,0.12662256,0.126623,Blocked
3753972,165,Swansea City,From Corner,0.0,0.1,105.0,False,0,0.0,,
3753972,166,AFC Bournemouth,From Counter,18.4,21.6,88.89999999999999,False,0,0.0,,
3753972,167,AFC Bournemouth,From Free Kick,71.6,31.2,42.35000000000001,True,2,0.240482406,0.115622|0.124861,Wayward|Off T
3753972,169,AFC Bournemouth,Regular Play,64.1,7.3,48.91250000000001,False,0,0.0,,
3753972,170,Swansea City,Regular Play,118.4,45.2,1.399999999999995,False,0,0.0,,
3753972,172,Swansea City,From Throw In,62.7,80.0,50.137499999999996,False,0,0.0,,
3753972,174,Swansea City,From Free Kick,28.5,2.6,80.0625,False,0,0.0,,
3753972,175,AFC Bournemouth,From Free Kick,7.4,25.9,98.52499999999999,False,0,0.0,,
3753972,176,Swansea City,From Throw In,64.2,80.0,48.824999999999996,False,0,0.0,,
3753972,177,AFC Bournemouth,Regular Play,39.6,32.6,70.35000000000001,False,0,0.0,,
3753972,178,AFC Bournemouth,From Throw In,27.3,0.1,81.1125,False,0,0.0,,
3753973,2,Chelsea,From Kick Off,61.0,40.1,51.625,False,0,0.0,,
3753973,3,Chelsea,From Throw In,66.9,0.1,46.46249999999999,False,0,0.0,,
3753973,4,West Ham United,Regular Play,80.5,62.2,34.5625,False,0,0.0,,
3753973,5,Chelsea,From Free Kick,8.4,32.0,97.64999999999999,False,0,0.0,,
3753973,6,West Ham United,From Throw In,64.2,0.1,48.824999999999996,False,0,0.0,,
3753973,7,Chelsea,Regular Play,48.5,78.0,62.5625,False,0,0.0,,
3753973,8,Chelsea,Regular Play,15.4,33.8,91.52499999999999,False,0,0.0,,
3753973,10,Chelsea,Regular Play,37.9,19.1,71.83749999999999,False,0,0.0,,
3753973,11,West Ham United,From Free Kick,91.4,60.1,25.024999999999995,False,0,0.0,,
3753973,12,West Ham United,From Corner,0.0,0.1,105.0,False,0,0.0,,
3753973,14,West Ham United,From Free Kick,55.3,72.0,56.612500000000004,False,0,0.0,,
3753973,16,Chelsea,Regular Play,63.4,34.8,49.525,False,0,0.0,,
3753973,17,West Ham United,Regular Play,91.4,27.7,25.024999999999995,False,0,0.0,,
3753973,18,Chelsea,Regular Play,83.2,57.2,32.199999999999996,False,0,0.0,,
3753973,19,Chelsea,From Throw In,101.9,80.0,15.837499999999995,True,1,0.017029306,0.017029,Saved
3753973,20,West Ham United,Regular Play,93.5,15.2,23.1875,False,0,0.0,,
3753973,21,West Ham United,From Free Kick,66.3,28.0,46.987500000000004,False,0,0.0,,
3753973,22,West Ham United,From Corner,0.0,0.1,105.0,True,1,0.069263205,0.069263,Saved
3753973,23,Chelsea,From Keeper,11.1,36.6,95.28750000000001,False,0,0.0,,
3753973,24,West Ham United,Regular Play,66.8,50.6,46.550000000000004,False,0,0.0,,
3753973,25,West Ham United,From Free Kick,63.0,45.6,49.875,False,0,0.0,,
3753973,26,Chelsea,Regular Play,41.4,40.9,68.77499999999999,False,0,0.0,,
3753973,27,West Ham United,Regular Play,51.099999999999994,58.1,60.28750000000001,False,0,0.0,,
3753973,28,Chelsea,Regular Play,11.8,52.5,94.675,False,0,0.0,,
3753973,29,West Ham United,Regular Play,66.3,42.2,46.987500000000004,False,0,0.0,,
3753973,30,Chelsea,From Throw In,16.4,0.1,90.64999999999999,False,0,0.0,,
3753973,31,Chelsea,From Free Kick,53.6,7.5,58.10000000000001,False,0,0.0,,
3753973,32,West Ham United,Regular Play,74.8,9.0,39.550000000000004,False,0,0.0,,
3753973,33,West Ham United,From Free Kick,65.1,9.0,48.03750000000001,True,1,0.03267453,0.032675,Goal
3753973,34,Chelsea,From Kick Off,61.0,40.1,51.625,False,0,0.0,,
3753973,35,Chelsea,From Throw In,51.0,0.1,60.375,False,0,0.0,,
3753973,36,West Ham United,Regular Play,62.4,56.7,50.4,False,0,0.0,,
3753973,37,West Ham United,From Free Kick,61.8,61.6,50.925000000000004,True,1,0.026000436,0.026000,Blocked
3753973,38,West Ham United,From Corner,0.0,80.0,105.0,False,0,0.0,,
3753973,39,Chelsea,Regular Play,52.7,41.5,58.887499999999996,False,0,0.0,,
3753973,40,Chelsea,From Corner,120.0,0.1,0.0,True,1,0.042359713,0.042360,Off T
3753973,43,West Ham United,Regular Play,63.9,65.5,49.0875,False,0,0.0,,
3753973,44,West Ham United,From Corner,0.0,80.0,105.0,True,1,0.07687078,0.076871,Wayward
3753973,45,Chelsea,From Throw In,32.4,80.0,76.64999999999999,False,0,0.0,,
3753973,46,West Ham United,Regular Play,90.4,29.3,25.899999999999995,False,0,0.0,,
3753973,48,Chelsea,From Free Kick,46.5,67.0,64.3125,True,1,0.035673168,0.035673,Off T
3753973,50,Chelsea,Regular Play,62.4,22.7,50.4,False,0,0.0,,
3753973,51,West Ham United,Regular Play,72.2,16.7,41.824999999999996,False,0,0.0,,
3753973,52,West Ham United,From Throw In,66.3,0.1,46.987500000000004,False,0,0.0,,
3753973,53,Chelsea,Regular Play,39.7,47.7,70.2625,True,1,0.04032832,0.040328,Blocked
3753973,54,Chelsea,From Corner,120.0,80.0,0.0,False,0,0.0,,
3753973,55,Chelsea,Regular Play,30.3,63.4,78.4875,False,0,0.0,,
3753973,56,Chelsea,From Throw In,66.9,0.1,46.46249999999999,True,1,0.110444374,0.110444,Saved
