match_id,date,gameweek,team,is_home,start_x,start_y,end_x,end_y,xg
4813374,2025-08-15,1,Liverpool,True,50.0,50.0,18.303398057600006,47.013503181400004,0.020936110988259315
4813374,2025-08-15,1,Liverpool,True,18.303398057600006,47.013503181400004,8.900000000000006,20.9864968186,0.0248769149184227
4813374,2025-08-15,1,Liverpool,True,8.900000000000006,20.9864968186,3.2017543867999905,34.38125,0.12759804725646973
4813374,2025-08-15,1,Liverpool,True,0.0,27.614523809,3.394736843000004,36.440000000000005,0.050451427698135376
4813374,2025-08-15,1,Liverpool,True,7.5,35.60125,5.421052633100004,35.83,0.5487189292907715
4813374,2025-08-15,1,Liverpool,True,5.421052633100004,35.83,0.49999999959999286,32.70374999999999,0.3390600085258484
4813374,2025-08-15,1,Liverpool,True,19.880097086399985,21.547006373000002,9.5,28.959285713000003,0.12725938856601715
4813374,2025-08-15,1,Liverpool,True,6.799999999999997,44.841528658099996,-1.3017241382000009,35.60125,0.2271331250667572
4813374,2025-08-15,1,Liverpool,True,-1.3017241382000009,35.60125,9.400000000000006,33.39,0.12170810997486115
4813374,2025-08-15,1,Liverpool,True,9.400000000000006,33.39,19.20436893120001,23.438726119099996,0.03185808286070824
4813374,2025-08-15,1,Liverpool,True,19.20436893120001,23.438726119099996,19.880097086399985,25.071250000000003,0.008081462234258652
4813374,2025-08-15,1,Liverpool,True,19.880097086399985,25.071250000000003,24.948058250399995,37.768,0.008693811483681202
4813374,2025-08-15,1,Liverpool,True,24.948058250399995,37.768,10.5,30.797499999999996,0.14420850574970245
4813374,2025-08-15,1,Liverpool,True,3.7807017554000026,34.99125,9.299999999999997,52.1982165596,0.02665684185922146
4813374,2025-08-15,1,Liverpool,True,12.036764706,32.70374999999999,9.0,30.22,0.0677989274263382
4813374,2025-08-15,1,Liverpool,True,9.0,30.22,8.0,22.597961787499997,0.020017476752400398
4813374,2025-08-15,1,Liverpool,True,8.0,22.597961787499997,3.4912280711000108,41.9459375,0.049230437725782394
4813374,2025-08-15,1,Liverpool,True,3.4912280711000108,41.9459375,4.745614036399999,36.5925,0.15560556948184967
4813374,2025-08-15,1,Liverpool,True,4.745614036399999,36.5925,4.6491228082999925,42.061562499999994,0.10993491113185883
4813374,2025-08-15,1,Bournemouth,False,96.79824561320001,34.38125,96.50877192889999,30.316,0.24428187310695648
4813374,2025-08-15,1,Bournemouth,False,96.50877192889999,30.316,100.1637931038,27.614523809,0.10576315224170685
4813374,2025-08-15,1,Bournemouth,False,96.605263157,36.440000000000005,92.5,35.60125,0.28319209814071655
4813374,2025-08-15,1,Bournemouth,False,99.50000000040001,32.70374999999999,91.0,46.873375792800005,0.02539440244436264
4813374,2025-08-15,1,Bournemouth,False,91.0,46.873375792800005,80.11990291360001,21.547006373000002,0.03672235831618309
4813374,2025-08-15,1,Bournemouth,False,90.5,28.959285713000003,93.2,44.841528658099996,0.11539140343666077
4813374,2025-08-15,1,Bournemouth,False,89.5,30.797499999999996,96.2192982446,34.99125,0.4547911286354065
4813374,2025-08-15,1,Bournemouth,False,90.7,52.1982165596,96.3157894727,41.9459375,0.16026094555854797
4813374,2025-08-15,1,Bournemouth,False,96.3157894727,41.9459375,96.605263157,40.889761905,0.0649503543972969
4813374,2025-08-15,1,Bournemouth,False,96.605263157,40.889761905,87.963235294,32.70374999999999,0.20790182054042816
4813375,2025-08-16,1,Aston Villa,True,78.3179611664,23.2985987305,95.54385964789999,31.941249999999997,0.05278061330318451
4813375,2025-08-16,1,Aston Villa,True,95.54385964789999,31.941249999999997,90.8,30.267999999999997,0.12068792432546616
4813375,2025-08-16,1,Aston Villa,True,86.6749999996,30.95,97.1842105256,18.394140129500002,0.030174758285284042
4813375,2025-08-16,1,Newcastle,False,50.0,50.0,7.700000000000003,29.463571426999998,0.48299461603164673
4813375,2025-08-16,1,Newcastle,False,7.700000000000003,29.463571426999998,8.599999999999994,45.6122292954,0.044259462505578995
4813375,2025-08-16,1,Newcastle,False,8.599999999999994,45.6122292954,9.700000000000003,42.2928125,0.014796512201428413
4813375,2025-08-16,1,Newcastle,False,9.700000000000003,42.2928125,1.657894737199996,31.7125,0.35785120725631714
4813375,2025-08-16,1,Newcastle,False,1.657894737199996,31.7125,3.394736843000004,24.419617839300003,0.09078683704137802
4813375,2025-08-16,1,Newcastle,False,3.394736843000004,24.419617839300003,16.501456310399988,42.061562499999994,0.0200448427349329
4813375,2025-08-16,1,Newcastle,False,16.501456310399988,42.061562499999994,9.599999999999994,44.4912101866,0.07861476391553879
4813375,2025-08-16,1,Newcastle,False,9.599999999999994,44.4912101866,21.682038833600004,23.2985987305,0.017713874578475952
